HighRetention,TreeSeg,kSeg,CommuteTime,HouseholdSize,TownSize,CardItemsMonthly,DebtToIncomeRatio,HHIncome,CarsOwned,TVWatchingHours,Region,TotalDebt,CardSpendMonth,CarValue,TechOwnership,NumAddOns
0,5,7,18,4,2,13,13.4,36000,0,21,1,4.824,5263.7,25907.1507883633,4,3
0,2,4,22,5,3,6,4.3,64000,2,15,2,2.752,2261.1,25300,1,1
1,2,5,30,1,2,8,7.8,9000,4,0,3,0.702,1440.1,4200,0,1
1,2,3,30,1,4,15,9.9,16000,3,24,2,1.584,3487.3,7100,1,1
0,3,7,21,2,3,8,2.6,76000,2,18,3,1.976,2308.9,44700,4,4
1,2,2,25,1,5,19,0.4,66000,3,28,5,0.264,10416.2,30000,1,3
0,2,2,17,1,1,12,4.5,11000,2,25,1,0.495,3857.2,4900,0,1
0,3,2,24,1,2,13,10.8,13000,3,0,2,1.404,7618.8,7600,2,2
0,3,7,26,2,3,11,16.5,55000,1,12,2,9.075,2746.3,27500,4,3
1,3,7,22,1,1,6,3.5,28000,5,16,3,0.98,1116.5,16300,3,3
0,1,6,28,2,1,11,11.3,191000,3,19,1,21.583,6333.5,86900,0,0
0,3,6,29,1,2,14,10.7,71000,4,12,1,7.597,10228.7,49800,3,1
1,6,4,13,5,1,8,9.7,17000,1,21,3,1.649,1107.2,7000,3,1
0,2,3,31,2,3,10,6.5,27000,3,22,3,1.755,2392.2,10800,1,1
0,1,4,20,5,1,10,5,53000,2,24,1,2.65,2192.7,12400,1,0
1,2,3,28,3,4,11,11,37000,3,16,4,4.07,2479,20600,1,1
0,2,5,25,2,1,8,10.1,21000,1,25,2,2.121,2167.5,10000,0,1
0,3,3,29,1,3,7,8.3,47000,1,27,3,3.901,2015.6,23900,3,1
0,5,4,17,4,4,11,9.9,30000,4,26,3,2.97,3264.6,15400,2,2
0,3,7,28,1,5,13,1,9000,4,0,4,0.09,2490,5200,4,4
0,1,4,33,4,3,9,8.1,18000,2,16,2,1.458,2631.5,6300,1,0
1,2,5,23,2,1,8,7.9,69000,1,20,1,5.451,2600.5,27000,0,2
1,2,1,35,2,2,9,17.7,51000,3,22,3,9.027,2231.1,15400,0,1
1,3,1,29,1,1,12,26.1,35000,2,20,1,9.135,4481,17300,3,2
0,2,4,29,5,2,10,9.8,28000,2,21,5,2.744,3899.7,13000,0,1
1,2,6,26,1,3,10,10,143000,4,23,1,14.3,2872.5,65900,0,1
1,2,1,28,2,3,6,17.9,80000,4,22,4,14.32,1440.4,49100,0,2
1,2,3,37,1,3,12,8.8,18000,3,18,2,1.584,2893,8000,1,2
0,2,3,31,1,5,3,8.7,41000,2,20,5,3.567,1025.5,20100,0,1
0,2,1,12,3,1,14,20.9,32000,2,12,4,6.688,2170,16300,0,2
1,4,8,24,2,2,13,14.2,310000,3,21,5,44.02,14498.1,88600,3,3
1,4,6,14,2,1,10,4.7,182000,7,21,2,8.554,6017.3,80700,2,3
0,2,6,22,4,1,12,2.4,154000,3,19,3,3.696,4006.9,86400,0,1
0,1,1,25,1,1,10,19.8,49000,0,17,1,9.702,3055.5,25907.1507883633,3,0
0,2,6,23,2,1,8,5,143000,2,24,2,7.15,4508.6,66800,0,1
0,5,4,23,5,5,8,3.8,25000,2,19,5,0.95,1140.2,11800,2,2
0,5,1,34,4,2,11,24.1,19000,2,17,4,4.579,2100.4,6600,3,1
0,3,7,23,1,2,12,4.7,31000,0,18,3,1.457,2509.4,25907.1507883633,3,3
0,3,7,20,1,1,6,13.1,10000,2,19,4,1.31,997.5,4200,3,4
0,2,4,29,5,2,10,15,19000,0,15,1,2.85,4095.5,25907.1507883633,1,1
0,2,2,20,4,3,14,7.3,83000,4,29,1,6.059,3491.6,51200,0,2
1,1,6,31,1,1,2,9.7,165000,3,13,3,16.005,839.2,91600,2,0
0,2,6,26,1,5,8,7.1,117000,1,17,3,8.307,4598.3,60200,0,1
0,2,4,27,4,2,12,1.7,43000,3,18,1,0.731,1616.1,23200,0,1
1,2,2,24,2,2,16,12.3,58000,2,23,1,7.134,4096.8,27900,0,1
1,2,2,24,1,1,12,15,27000,0,21,1,4.05,2526.6,25907.1507883633,0,1
0,3,5,31,1,1,7,12.6,40000,3,27,2,5.04,750.9,19100,3,1
1,8,6,22,4,1,9,6.4,143000,1,21,1,9.152,4110.7,59900,3,1
0,2,1,27,1,2,7,25.6,118000,2,24,3,30.208,3349.2,65500,0,2
0,5,1,28,3,4,14,20.2,18000,2,13,2,3.636,1390.7,11000,3,1
0,3,1,22,2,1,9,22.4,20000,3,25,3,4.48,3762.4,9500,2,1
0,2,3,34,1,5,9,0.3,31000,3,26,5,0.093,3147.8,18400,0,1
0,1,1,37,1,2,10,17.1,36000,1,16,2,6.156,4086.8,16700,1,0
0,1,4,22,6,1,15,8.6,13000,3,19,5,1.118,6131.5,5600,1,0
0,2,5,21,2,1,1,1.7,11000,0,16,2,0.187,164.5,25907.1507883633,1,2
0,5,7,25,3,5,11,6.5,43000,0,19,2,2.795,3132.9,25907.1507883633,3,3
0,2,5,26,1,1,8,8.1,25000,2,12,2,2.025,3862.3,12400,1,2
0,3,5,12,1,1,8,3.9,36000,3,16,2,1.404,1582,13400,3,1
1,2,1,23,2,1,10,23.1,11000,1,20,2,2.541,1231.2,5500,1,1
0,1,5,23,2,1,10,11,36000,0,19,3,3.96,861.6,25907.1507883633,2,0
0,3,7,18,1,4,6,5.4,42000,2,19,4,2.268,1331.6,25000,4,4
1,2,2,29,2,2,16,11,48000,4,27,1,5.28,3175.8,23800,0,1
0,1,5,30,1,3,5,19,31000,3,18,1,5.89,769.1,12700,0,0
0,3,7,23,2,3,12,11.8,16000,2,27,1,1.888,2308.4,7600,4,1
0,2,2,27,2,1,13,9.4,47000,1,22,2,4.418,6457.8,34500,1,3
1,3,3,27,2,3,11,5.7,14000,4,21,5,0.798,3759.4,6600,2,1
1,2,1,27,2,2,13,18.4,47000,4,17,1,8.648,4564,26000,1,1
0,2,6,22,1,4,10,5.1,181000,2,15,4,9.231,5220.1,94600,1,1
0,3,7,25,1,1,15,11.6,92000,2,14,3,10.672,4167.5,49700,4,3
0,1,3,33,3,4,11,3.5,33000,2,20,2,1.155,2895.7,19800,3,0
1,2,5,33,1,1,8,4.8,13000,0,23,1,0.624,579.7,25907.1507883633,1,1
0,2,3,31,2,4,14,11.3,43000,2,22,5,4.859,5889.3,22800,0,1
0,3,1,26,1,2,12,15.4,34000,0,15,4,5.236,2784.5,25907.1507883633,3,1
1,2,6,19,2,1,9,3.3,193000,3,20,1,6.369,5036.6,95600,1,3
0,3,7,24,1,4,8,2.7,33000,1,17,3,0.891,2120.6,14500,3,3
0,3,1,23,1,2,12,16.4,54000,3,18,5,8.856,2262.2,28000,2,2
0,8,7,23,3,2,13,0.9,117000,3,29,4,1.053,3649.7,40900,2,3
1,1,3,31,1,3,7,9.8,73000,2,24,5,7.154,2516.9,29700,0,0
0,3,7,22,1,1,11,7.2,33000,3,18,1,2.376,2348.4,19900,4,4
1,2,6,18,2,1,9,13.3,102000,2,26,4,13.566,4594.1,62000,0,1
0,1,1,24,2,2,9,21.3,103000,1,20,3,21.939,3312.5,62000,0,0
0,5,7,21,4,4,13,7.5,36000,3,20,2,2.7,4194.5,15200,3,4
1,3,7,28,2,5,9,11.5,64000,3,25,4,7.36,3932.6,37800,4,2
0,5,7,26,4,3,11,0.5,30000,3,14,2,0.15,3391.6,16100,3,4
0,3,1,15,1,1,10,17.3,74000,4,21,3,12.802,4794,38400,2,3
1,2,3,43,1,5,10,4.9,81000,2,20,5,3.969,13113.1,49100,1,1
0,3,7,26,1,4,20,4,37000,3,12,4,1.48,8851.9,17900,4,4
0,3,1,23,2,3,6,14,63000,3,18,2,8.82,4293.4,38400,2,1
0,5,7,19,3,3,11,13.3,23000,4,17,3,3.059,1500.1,13300,3,2
1,3,3,33,2,5,7,4.6,20000,3,16,3,0.92,1580.2,8300,2,1
0,2,4,33,4,2,11,15,24000,2,22,3,3.6,1627.7,10700,1,1
0,3,3,34,2,5,13,20.1,37000,4,15,5,7.437,2577.7,20200,2,2
1,1,2,24,1,2,11,10.1,33000,3,29,1,3.333,4713.1,9800,0,0
1,1,2,32,2,3,11,10.8,45000,4,14,1,4.86,7064.5,19200,0,0
1,2,3,23,2,5,8,5.4,54000,4,13,5,2.916,2414.7,21400,1,2
0,2,4,19,4,3,8,3.7,71000,3,18,4,2.627,1724.7,34900,1,2
0,3,2,26,2,2,11,0.9,51000,3,15,1,0.459,6912,17400,3,1
0,5,7,22,4,1,10,7.3,26000,3,20,1,1.898,3512.3,9200,4,3
0,5,4,24,5,3,16,14.8,70000,0,24,3,10.36,7334.5,25907.1507883633,3,3
0,2,5,21,3,1,8,12.2,30000,2,26,1,3.66,2822.4,20900,0,1
0,2,5,23,3,2,6,10.7,105000,1,21,1,11.235,1726,43800,0,1
0,4,6,34,1,4,9,1.7,259000,4,26,5,4.403,4407,93400,3,1
0,5,4,32,5,2,11,17.4,40000,1,20,1,6.96,4717.4,21500,2,1
1,2,1,31,2,3,13,19.3,25000,1,20,3,4.825,5231.2,10600,0,2
1,3,7,22,1,1,11,14.9,49000,2,22,4,7.301,2714,22900,2,4
0,5,7,35,4,3,5,5.2,55000,2,14,5,2.86,1590.4,17200,4,4
0,3,1,24,2,3,12,31.1,65000,2,20,4,20.215,2810.2,26300,3,4
0,1,3,31,2,5,8,8.1,24000,2,25,5,1.944,2339.1,16800,1,0
0,3,5,23,2,2,13,13.9,9000,1,0,2,1.251,1518,4200,2,1
0,1,4,24,4,4,8,1.6,22000,1,20,4,0.352,1326.9,7400,1,0
1,4,1,28,1,1,10,24.4,98000,1,20,2,23.912,5273.6,60200,4,2
0,5,1,31,3,5,13,31.7,30000,3,25,5,9.51,3099,17900,3,1
1,3,1,30,1,3,8,22.1,57000,4,20,2,12.597,1551.4,30900,2,1
0,3,7,13,2,1,11,13.5,28000,1,22,4,3.78,2732.5,12400,4,4
1,3,3,24,1,4,11,11.4,63000,1,18,4,7.182,8727.9,27100,2,1
0,1,2,20,1,2,12,7.1,53000,3,19,3,3.763,1770,20900,2,0
0,2,5,30,1,2,12,11.9,29000,4,15,1,3.451,1154.7,12300,0,1
0,1,5,15,1,2,7,6.9,56000,3,19,3,3.864,4505,27300,2,0
0,8,6,33,3,5,10,14.1,208000,6,14,5,29.328,4709.5,77900,2,1
0,2,3,26,4,5,8,14.2,15000,3,19,5,2.13,1924.9,8000,0,1
0,5,7,20,4,2,7,5.9,55000,0,14,2,3.245,2087.3,25907.1507883633,4,4
0,4,7,20,1,4,7,2.1,101000,1,17,3,2.121,3417.9,48700,4,4
0,3,3,33,1,4,7,4.1,19000,2,13,3,0.779,1994.2,10100,3,2
0,3,5,11,1,1,7,10.3,19000,0,24,1,1.957,2243.3,25907.1507883633,3,3
0,2,4,26,4,4,11,11.6,32000,0,15,3,3.712,3685.2,25907.1507883633,1,1
0,2,2,11,2,1,15,21.1,19000,2,26,1,4.009,4749.6,8800,1,1
0,3,6,23,1,4,15,10.9,78000,6,17,5,8.502,3183.3,49800,3,2
1,3,1,30,1,4,10,25.6,91000,2,20,3,23.296,3144.4,27300,2,4
1,5,4,22,4,2,6,9.2,78000,2,21,5,7.176,1689.4,46700,2,2
0,1,4,36,8,3,10,6.6,45000,2,24,3,2.97,4056.2,24800,2,0
1,2,8,24,4,3,13,20.8,293000,1,22,2,60.944,9902.3,96600,1,3
1,1,2,15,2,1,12,15,29000,4,27,2,4.35,2505.7,15300,1,0
0,1,3,31,3,5,8,8.9,25000,3,23,5,2.225,3070.7,10000,3,0
0,1,3,27,1,3,6,9.9,61000,2,20,5,6.039,1398.4,35400,3,0
0,8,4,28,4,3,11,7,94000,2,14,5,6.58,4454.2,28600,2,2
0,1,3,25,2,3,9,2.2,37000,2,20,5,0.814,2175.1,13400,1,0
0,1,3,21,2,5,9,5.2,38000,0,22,5,1.976,1575.4,25907.1507883633,0,0
0,3,2,27,2,2,12,10.8,27000,2,21,4,2.916,4611,12700,2,2
1,3,3,38,1,5,6,8.6,57000,0,20,5,4.902,3528.1,25907.1507883633,2,1
0,3,7,21,2,2,11,1.9,24000,4,18,2,0.456,4268.6,10700,3,3
0,2,5,29,1,2,4,5.2,44000,2,20,1,2.288,927.7,24000,0,1
0,1,1,18,2,1,8,21.1,95000,1,16,3,20.045,2655.4,49500,1,0
0,1,5,21,2,1,9,10,32000,3,27,1,3.2,2051,19400,0,0
0,1,2,24,3,4,13,4.9,17000,2,20,2,0.833,4014.1,9200,0,0
0,3,7,21,1,4,7,10.5,32000,1,29,5,3.36,2105.1,13000,3,4
0,3,1,18,1,1,11,23.8,41000,3,27,4,9.758,2285,12300,3,2
0,2,6,29,1,3,10,2,207000,2,24,2,4.14,5309.3,75900,0,1
1,4,6,26,1,3,11,5.1,339000,3,18,5,17.289,3441.6,86000,2,2
1,2,2,32,2,3,15,7.9,59000,5,18,1,4.661,3188.2,30400,0,2
1,1,3,32,1,5,7,8.2,11000,2,22,2,0.902,990.1,6800,1,0
1,3,7,16,2,1,17,4.1,24000,0,17,5,0.984,2968.4,25907.1507883633,3,3
0,1,6,19,2,2,11,2.7,145000,2,18,1,3.915,3563.8,73500,1,0
1,3,7,26,1,5,11,9.1,60000,3,30,1,5.46,3619.9,31600,4,4
0,1,5,27,1,4,6,7.3,25000,2,22,2,1.825,1719.9,9900,0,0
1,3,6,19,2,4,6,12.7,91000,1,13,1,11.557,4498.5,61000,3,4
1,3,2,24,1,2,13,4.3,54000,4,21,1,2.322,2888.8,29200,2,1
1,2,3,34,2,4,13,9.4,50000,2,20,2,4.7,2475.9,23500,0,1
1,2,7,13,1,1,8,5.8,96000,2,22,2,5.568,2186.5,50500,1,4
0,2,1,26,1,1,14,18.1,66000,3,14,1,11.946,3051.7,30700,1,3
1,8,6,23,4,2,10,4.9,105000,3,19,1,5.145,2052.8,71800,3,2
0,4,6,21,1,5,9,12.5,147000,3,17,5,18.375,1837.2,82800,4,3
0,5,4,26,6,2,9,3.7,39000,0,17,5,1.443,4196.4,25907.1507883633,4,4
0,2,5,15,3,1,10,17.7,53000,3,15,1,9.381,2123.7,23800,1,2
1,4,6,34,2,5,8,2.5,144000,2,22,5,3.6,11171.5,79200,2,1
0,2,3,28,1,2,9,17.3,22000,0,17,5,3.806,1513,25907.1507883633,0,1
0,1,2,26,4,1,11,4.1,66000,3,26,3,2.706,10477.1,36600,1,0
0,3,5,23,1,1,10,15,14000,1,21,1,2.1,2533,6100,3,1
0,2,5,27,2,1,7,12.3,32000,4,18,1,3.936,1235.5,18500,1,2
0,3,7,21,1,2,10,5.9,24000,2,24,2,1.416,2117.9,10500,4,1
1,2,5,21,1,1,11,9.2,10000,2,23,1,0.92,2007.1,2700,1,1
0,3,3,38,1,5,11,16.2,38000,3,21,3,6.156,4348.3,13000,3,2
0,2,2,26,3,1,16,18.1,43000,2,19,1,7.783,3912.8,17500,1,1
0,3,3,27,1,4,10,6.7,15000,2,12,2,1.005,3247.6,5900,2,2
0,1,1,26,2,3,7,22.7,12000,2,15,4,2.724,1497.2,5200,0,0
0,4,7,26,2,5,11,4.1,107000,2,25,5,4.387,5017.6,56500,3,4
0,1,2,21,1,2,12,4.6,10000,1,24,1,0.46,2193.7,5000,0,0
1,2,5,17,1,3,12,4.9,19000,4,16,2,0.931,1971.7,6200,0,1
0,2,5,24,1,3,9,11.9,33000,2,25,2,3.927,1122.4,15400,0,1
0,3,7,21,2,1,12,11,41000,2,19,3,4.51,4102.3,24600,3,2
1,2,6,21,1,2,10,0.5,236000,2,21,4,1.18,3601,84000,1,2
0,2,4,34,4,4,14,6.4,44000,3,25,2,2.816,5167.7,16500,1,1
0,3,7,23,1,1,11,5.9,17000,0,11,5,1.003,2073.6,25907.1507883633,4,2
0,2,1,24,1,2,10,16.4,94000,3,15,2,15.416,2615.4,53700,1,1
0,2,5,17,2,1,7,5.6,57000,3,15,3,3.192,1354.5,32600,1,3
0,1,1,26,1,2,10,20.4,70000,1,23,5,14.28,7581.7,30400,0,0
0,3,7,33,2,4,5,12.5,19000,4,22,4,2.375,775.1,7300,3,4
0,1,2,29,2,5,16,3,68000,3,27,3,2.04,11247.6,33200,2,0
1,4,6,25,2,4,14,6.6,184000,1,21,2,12.144,5390.3,82300,2,1
0,3,7,32,2,1,13,1.6,54000,2,17,1,0.864,3186.1,22400,4,3
1,3,6,26,2,2,14,5.8,80000,2,27,2,4.64,19781.2,54600,3,4
0,1,3,25,2,4,13,7.4,60000,3,16,4,4.44,6187.5,36400,2,0
1,3,5,30,2,1,11,16.1,9000,3,0,5,1.449,3771.8,4500,2,1
1,5,4,20,6,1,12,15.1,43000,3,22,4,6.493,2788.6,29400,2,2
0,5,1,26,4,4,9,21.7,18000,2,22,4,3.906,2452.4,7300,3,3
0,2,5,21,4,1,7,17.5,38000,1,19,2,6.65,2866,18600,1,1
1,2,3,39,3,5,4,7.8,27000,2,18,3,2.106,1203.1,15500,1,1
0,2,2,22,1,2,12,12.9,35000,2,26,4,4.515,5531.5,16600,1,1
0,8,6,20,4,1,12,9.7,96000,3,13,3,9.312,7259.7,66400,2,4
0,3,5,12,1,1,1,1,53000,4,16,1,0.53,226.2,25200,2,1
0,1,3,32,1,4,19,8.5,29000,2,24,5,2.465,4403.6,19100,1,0
1,2,5,27,1,3,8,2.5,20000,2,22,1,0.5,2741.4,9900,0,2
0,2,4,25,5,3,11,12.6,52000,5,19,4,6.552,1930.3,29200,0,1
0,4,8,9,1,1,11,17.1,296000,1,25,3,50.616,7771.7,94200,4,4
1,3,3,22,1,4,8,8.3,41000,3,19,3,3.403,3683.9,19000,3,1
0,2,2,37,1,2,18,8.5,20000,2,19,3,1.7,4170.5,6200,1,2
0,1,2,19,1,2,13,5.8,33000,6,27,5,1.914,3583.9,19200,0,0
0,1,2,12,1,2,15,6.5,12000,2,21,1,0.78,2763.9,4500,4,0
1,3,5,20,1,1,6,1.8,23000,3,21,2,0.414,1413.6,8700,2,1
0,1,4,30,3,3,10,5.5,21000,2,21,2,1.155,1395.1,8300,2,0
0,1,4,27,4,4,16,2.3,16000,2,19,3,0.368,2944.9,7400,3,0
0,4,7,29,1,3,12,5.6,108000,2,18,5,6.048,2952.7,39600,4,4
0,4,6,26,1,4,15,4.7,167000,1,21,3,7.849,6769.2,59200,3,1
0,1,5,22,2,4,6,6.3,20000,1,17,3,1.26,1751.3,9600,1,0
0,2,5,19,2,1,5,7,26000,2,20,1,1.82,900.6,14900,1,2
0,3,7,28,1,4,14,10.8,49000,3,19,1,5.292,3981.9,18200,4,3
1,2,3,38,1,4,13,16.2,17000,2,13,5,2.754,2409.5,10000,0,3
0,3,5,23,1,2,9,4.7,19000,2,23,5,0.893,2472,7000,2,1
0,2,3,25,1,4,7,5.7,46000,3,19,3,2.622,1483.1,29500,0,2
0,3,7,25,1,2,3,7.2,83000,1,18,2,5.976,434.9,41100,4,3
1,3,5,22,2,1,9,13.1,26000,1,18,2,3.406,2177.2,14000,3,1
0,3,1,23,1,1,11,36.7,46000,2,19,4,16.882,4339.3,14300,3,3
1,1,2,30,1,3,13,14,41000,3,23,3,5.74,5885.8,21500,2,0
0,2,5,12,1,2,5,16.5,13000,0,23,1,2.145,681.6,25907.1507883633,0,1
0,2,6,23,2,3,14,10.5,81000,3,13,2,8.505,4409.9,57900,1,1
1,2,3,19,3,4,7,5.5,31000,3,15,5,1.705,1245.6,16900,1,2
1,2,5,31,1,1,8,2,107000,1,19,3,2.14,1830.8,51700,0,1
0,5,1,25,4,4,6,22.7,32000,3,25,4,7.264,1241.6,13700,2,2
0,2,2,18,2,2,13,11,25000,2,19,3,2.75,4515.2,11200,0,1
0,4,6,20,1,2,15,5.7,125000,4,20,4,7.125,4302.1,64600,3,4
0,1,3,36,3,4,12,9.6,44000,0,14,4,4.224,2267.4,25907.1507883633,3,0
0,4,6,32,2,5,8,5.3,137000,2,19,5,7.261,1984.2,68600,3,2
1,2,4,28,4,4,13,7.7,49000,1,13,3,3.773,6703,25700,1,1
0,5,7,22,3,1,8,10.5,28000,2,16,2,2.94,1483.8,8500,4,3
1,3,2,23,2,1,11,9.9,60000,1,19,1,5.94,6583.7,41900,2,1
1,4,8,29,2,3,7,20.6,186000,2,19,3,38.316,2121.5,87300,2,4
0,2,2,19,4,1,11,6.4,49000,2,25,4,3.136,3289.3,25100,0,1
0,3,1,29,1,4,13,20.2,34000,4,22,5,6.868,5885.6,18200,2,1
0,2,3,32,4,5,14,6.9,32000,2,21,5,2.208,3430.2,17300,1,1
0,2,3,35,1,5,11,12.2,28000,4,21,5,3.416,4812.4,13700,0,1
0,1,4,17,3,3,11,13.5,24000,2,18,5,3.24,1277.6,16100,3,0
0,5,4,19,4,3,14,11.2,27000,3,23,5,3.024,4408.7,16500,2,2
0,2,2,15,1,1,14,7.6,38000,1,19,2,2.888,4788.3,17300,1,1
0,3,3,24,2,4,14,3.1,17000,3,25,5,0.527,4081,11600,3,1
1,2,5,15,2,1,8,7.2,90000,2,26,3,6.48,1753.9,58100,0,2
1,2,2,27,2,1,12,12.4,26000,4,22,3,3.224,2992.3,19200,0,1
0,2,1,36,1,2,7,26.1,112000,2,16,2,29.232,3115.3,62600,0,1
0,2,5,23,1,2,7,9.9,70000,1,11,3,6.93,1855.1,42200,1,1
0,2,8,22,7,3,15,18.8,197000,1,17,1,37.036,7934.4,95300,0,1
0,3,5,19,1,2,7,8.1,15000,3,16,5,1.215,1370,6800,2,2
1,2,1,29,2,4,6,22.7,98000,3,17,3,22.246,925.8,62700,0,1
0,4,7,21,1,2,11,9.6,116000,3,20,5,11.136,2786.7,50700,4,3
0,3,3,21,1,3,8,10.7,40000,5,23,5,4.28,1671.8,17300,2,1
0,4,6,31,2,2,10,7,190000,3,19,5,13.3,3860.2,85100,3,2
1,5,7,27,4,4,9,4.6,25000,0,18,5,1.15,2450.6,25907.1507883633,4,4
1,2,6,28,2,4,11,2,240000,1,18,5,4.8,2994.2,89300,0,1
1,2,2,22,1,3,10,7.3,74000,4,12,1,5.402,4206.2,46500,0,1
0,3,7,30,2,2,12,7.5,17000,1,28,3,1.275,5070.9,9100,4,4
0,3,7,20,2,4,7,11.5,54000,1,15,4,6.21,3967.3,31100,2,2
0,1,5,17,2,3,7,7.4,73000,2,21,5,5.402,1756.8,40400,3,0
0,7,4,24,5,3,11,2.6,12000,1,13,5,0.312,2293.7,4800,4,3
0,1,3,31,1,4,18,14.2,23000,0,22,4,3.266,3733.1,25907.1507883633,1,0
1,8,7,32,4,4,6,2.2,190000,0,22,4,4.18,2470.5,25907.1507883633,3,4
1,3,1,30,1,3,8,14.4,72000,4,17,4,10.368,2162.5,39200,3,2
1,2,3,28,2,5,13,1.3,31000,1,23,5,0.403,4547.9,13800,1,1
0,3,7,24,1,3,11,4.9,47000,3,12,1,2.303,1997.6,28700,3,3
0,3,3,35,1,3,5,7.7,23000,6,27,3,1.771,883.1,15400,2,2
0,1,3,27,2,5,12,12.7,52000,3,21,5,6.604,2154.4,22100,3,0
1,2,7,28,2,2,12,9.8,20000,2,23,3,1.96,2623,10200,1,4
0,2,5,19,3,2,12,10.3,23000,2,19,3,2.369,1723.4,13100,1,1
0,8,6,27,3,4,6,7.4,136000,2,17,3,10.064,2222.5,75400,2,1
0,1,3,33,1,4,5,11.8,39000,3,34,5,4.602,2452.4,14500,1,0
0,3,3,38,2,4,7,4,22000,1,18,5,0.88,2065.3,11000,4,3
1,3,7,25,2,3,11,5.1,36000,2,19,5,1.836,3170.8,13400,3,2
0,1,2,22,4,1,16,6.8,13000,1,19,1,0.884,3935.3,5100,1,0
0,2,5,18,2,1,8,10.1,68000,3,15,3,6.868,1913.1,26700,0,1
0,1,5,22,4,1,8,11.6,95000,2,18,2,11.02,1640.6,47000,1,0
0,1,2,22,1,2,10,10.3,75000,5,26,3,7.725,6824.7,34500,0,0
0,4,8,30,1,3,14,16.6,304000,2,16,3,50.464,5535.5,91900,2,4
0,1,2,18,1,1,14,5.7,14000,2,12,2,0.798,2555.5,6600,0,0
0,2,3,25,1,4,15,13.5,46000,0,17,3,6.21,3062.1,25907.1507883633,1,1
0,1,2,29,3,2,15,11,39000,0,22,1,4.29,3713.7,25907.1507883633,2,0
0,2,5,25,1,4,9,4.6,9000,1,0,3,0.414,2460.3,4100,1,1
0,3,6,27,2,4,10,12.6,96000,2,24,4,12.096,3843.6,47800,3,2
0,3,7,31,2,4,13,4.4,72000,2,23,4,3.168,4382.1,32800,4,3
0,3,2,28,1,3,14,2.1,18000,2,16,2,0.378,4223.7,9100,2,1
1,2,5,23,2,1,9,8.2,9000,1,20,2,0.738,1892.4,4600,1,1
0,2,4,40,6,5,13,10.7,28000,3,16,4,2.996,2387.3,15300,1,1
0,1,4,38,4,4,9,14.8,14000,3,16,1,2.072,1219.7,5700,3,0
1,1,3,31,1,5,13,6.3,17000,1,21,3,1.071,3194.5,7900,0,0
0,1,2,24,1,2,12,4.7,49000,1,24,2,2.303,4861.8,26500,2,0
0,3,5,26,2,1,8,9,25000,2,17,1,2.25,1905.7,15100,2,3
0,3,3,25,1,5,10,22.1,19000,2,19,5,4.199,1209.4,10200,3,1
1,2,6,30,4,2,10,1.1,183000,1,17,2,2.013,3780,92000,0,2
1,8,6,25,4,2,9,16,112000,2,25,1,17.92,3387.6,61500,2,3
0,3,7,23,1,2,11,10.2,54000,5,18,5,5.508,1982.2,29600,2,3
0,5,3,29,3,5,10,18.4,19000,1,19,4,3.496,1866.6,9300,4,1
1,5,1,25,4,2,12,28.5,21000,2,24,1,5.985,2258.7,10700,2,1
0,1,4,22,3,3,12,2.9,47000,2,15,4,1.363,1490.6,23300,2,0
0,2,1,27,2,1,12,19.8,58000,3,20,2,11.484,7127.9,27800,1,2
0,8,6,24,4,1,13,8.7,140000,3,26,1,12.18,6831.6,77200,4,4
1,2,2,17,2,2,12,3.7,14000,1,22,1,0.518,2601,8000,0,1
0,5,4,26,5,3,13,17.6,24000,3,21,5,4.224,5474.7,12000,2,3
0,4,8,28,2,4,7,19.6,203000,3,17,4,39.788,3535.3,83500,4,4
0,3,1,20,1,2,19,33.2,79000,3,20,1,26.228,3614.1,32800,2,1
0,1,2,27,3,1,10,12.6,62000,2,26,3,7.812,2046.1,24600,1,0
0,3,5,24,1,3,7,1.9,30000,1,25,3,0.57,1089.6,12100,2,1
1,2,2,28,2,3,11,8.7,22000,4,23,2,1.914,2053.1,10800,0,2
1,1,5,15,4,1,7,11.4,15000,3,21,4,1.71,1380.7,7100,0,0
1,3,3,31,1,3,9,8.2,20000,4,20,5,1.64,4508.5,5100,2,1
0,2,5,24,1,3,7,9.2,75000,1,21,4,6.9,1278.1,39900,0,1
0,1,1,34,2,3,8,19.3,35000,3,15,3,6.755,3205.8,13800,3,0
1,3,5,21,2,1,3,16.1,41000,1,17,1,6.601,596.8,17700,4,3
0,3,3,32,2,4,18,6.3,14000,0,21,5,0.882,4067.5,25907.1507883633,2,2
0,3,7,29,1,4,8,6.4,32000,3,19,5,2.048,1896.4,16800,4,4
0,2,3,31,1,5,10,6.6,25000,3,15,3,1.65,1853.8,19900,0,1
0,3,7,14,2,4,10,5.8,21000,1,20,5,1.218,1718.4,9400,3,3
0,2,5,16,2,1,4,5.4,35000,4,20,4,1.89,985.2,13500,1,1
1,3,7,27,1,1,15,4.6,95000,3,15,2,4.37,4665.1,40100,3,4
0,2,3,32,2,4,5,9.1,72000,0,16,2,6.552,635.1,25907.1507883633,0,3
0,3,7,20,1,5,11,8.4,50000,0,21,4,4.2,2243.6,25907.1507883633,3,4
0,3,7,25,2,4,8,2.5,72000,4,14,5,1.8,2879.6,37400,3,4
0,1,5,17,1,1,9,11.8,39000,3,13,2,4.602,3067.9,13400,2,0
